id_murid,id_tutor,topik_match,gaya_match,metode_match,time_overlap,murid_flexible,tutor_flexible,feedback_score,label,average_rating_tutor,total_jam_ngajar_tutor,pernah_gagal
M0526,T0556,true,true,true,false,true,true,4,1,3.09,35,false
M0502,T0556,true,true,true,false,false,true,4,1,3.09,35,false
M0461,T0556,true,true,true,false,false,true,4,1,3.09,35,false
M0852,T0557,true,true,true,false,true,false,4,1,4.19,95,false
M0399,T0561,true,true,true,false,true,false,4,1,3.23,234,false
M0433,T0565,true,true,true,false,true,false,4,1,3.11,354,false
M0069,T0567,true,true,true,false,true,false,4,1,3.96,351,false
M0724,T0568,true,true,true,false,true,false,4,1,4.06,113,false
M0866,T0571,true,true,true,false,true,false,4,1,3.77,126,false
M0488,T0573,true,true,true,false,true,false,4,1,3.89,156,false
M0555,T0574,true,true,true,false,true,false,4,1,4.52,56,false
M0884,T0575,true,true,true,false,false,true,4,1,3.14,398,false
M0394,T0577,true,true,true,false,false,true,4,1,4.02,106,false
M0394,T0577,true,true,true,false,false,true,4,1,4.02,106,false
M0110,T0578,true,true,true,false,false,true,4,1,4.54,255,false
M0429,T0580,true,true,true,false,true,true,4,1,4.65,353,false
M0924,T0580,true,true,true,false,false,true,4,1,4.65,353,false
M0964,T0581,true,true,true,false,false,true,4,1,4.08,204,false
M0109,T0583,true,true,true,false,true,false,4,1,4.42,362,false
M0278,T0584,true,true,true,false,false,true,4,1,3.39,197,false
M0764,T0584,true,true,true,false,false,true,4,1,3.39,197,false
M0762,T0584,true,true,true,false,true,true,4,1,3.39,197,false
M0286,T0585,true,true,true,false,false,true,4,1,3.38,376,false
M0035,T0586,true,true,true,false,false,true,4,1,4.92,83,false
M0425,T0586,true,true,true,false,false,true,4,1,4.92,83,false
M0666,T0590,true,true,true,false,true,false,4,1,3.1,235,false
M0274,T0591,true,true,true,false,true,false,4,1,4.76,356,false
M0160,T0593,true,true,true,false,false,true,4,1,3.77,306,false
M0585,T0594,true,true,true,false,false,true,4,1,3.47,152,false
M0310,T0600,true,true,true,false,false,true,4,1,3.93,155,false
M0892,T0600,true,true,true,false,true,true,4,1,3.93,155,false
M0906,T0603,true,true,true,false,true,false,4,1,3.5,376,false
M0147,T0605,true,true,true,false,true,false,4,1,3.93,95,false
M0050,T0613,true,true,true,false,true,false,4,1,3.51,319,false
M0200,T0616,true,true,true,false,false,true,4,1,3.1,112,false
M0715,T0616,true,true,true,false,false,true,4,1,3.1,112,false
M0140,T0617,true,true,true,false,false,true,4,1,4.94,159,false
M0312,T0620,true,true,true,false,false,true,4,1,4.11,184,false
M0254,T0623,true,true,true,false,false,true,4,1,3.32,71,false
M0466,T0633,true,true,true,false,true,true,4,1,3.05,201,false
M0931,T0633,true,true,true,false,false,true,4,1,3.05,201,false
M0773,T0633,true,true,true,false,false,true,4,1,3.05,201,false
M0773,T0633,true,true,true,false,false,true,4,1,3.05,201,false
M0837,T0635,true,true,true,false,true,false,4,1,4.77,344,false
M0799,T0636,true,true,true,false,false,true,4,1,4.62,140,false
M0351,T0637,true,true,true,false,false,true,4,1,4.46,166,false
M0892,T0646,true,true,true,false,true,false,4,1,4.55,208,false
M0522,T0650,true,true,true,false,false,true,4,1,3.15,283,false
M0968,T0651,true,true,true,false,true,true,4,1,3,139,false
M0117,T0652,true,true,true,false,true,true,4,1,4.34,356,false
M0216,T0652,true,true,true,false,false,true,4,1,4.34,356,false
M0360,T0653,true,true,true,false,true,true,4,1,3.83,88,false
M0111,T0653,true,true,true,false,false,true,4,1,3.83,88,false
M0090,T0654,true,true,true,false,true,false,4,1,4.98,277,false
M0446,T0658,true,true,true,false,false,true,4,1,3.16,136,false
M0164,T0661,true,true,true,false,true,false,4,1,3.37,116,false
M0707,T0663,true,true,true,false,true,false,4,1,3.88,41,false
M0984,T0664,true,true,true,false,false,true,4,1,3.24,124,false
M0825,T0669,true,true,true,false,false,true,4,1,4.99,206,false
M0421,T0672,true,true,true,false,true,true,4,1,3.68,383,false
M0518,T0672,true,true,true,false,true,true,4,1,3.68,383,false
M0071,T0682,true,true,true,false,true,true,4,1,3.43,263,false
M0977,T0684,true,true,true,false,true,false,4,1,4.81,324,false
M0909,T0685,true,true,true,false,true,false,4,1,4.29,263,false
M0978,T0687,true,true,true,false,false,true,4,1,4.7,40,false
M0765,T0688,true,true,true,false,true,false,4,1,3.38,242,false
M0448,T0693,true,true,true,false,false,true,4,1,3.05,335,false
M0820,T0693,true,true,true,false,false,true,4,1,3.05,335,false
M0519,T0694,true,true,true,false,false,true,4,1,4.37,269,false
M0744,T0696,true,true,true,false,true,false,4,1,3.42,94,false
M0816,T0701,true,true,true,false,true,false,4,1,3.16,227,false
M0157,T0701,true,true,true,false,true,false,4,1,3.16,227,false
M0071,T0705,true,true,true,false,true,true,4,1,4.71,254,false
M0876,T0706,true,true,true,false,false,true,4,1,4.45,389,false
M0811,T0713,true,true,true,false,false,true,4,1,4.37,20,false
M0901,T0714,true,true,true,false,true,false,4,1,4.03,33,false
M0909,T0715,true,true,true,false,true,false,4,1,3.63,148,false
M0213,T0724,true,true,true,false,false,true,4,1,4.21,102,false
M0511,T0725,true,true,true,false,false,true,4,1,4.88,385,false
M0049,T0730,true,true,true,false,true,false,4,1,4.55,293,false
M0375,T0733,true,true,true,false,true,false,4,1,3.01,320,false
M0410,T0740,true,true,true,false,true,true,4,1,3.24,13,false
M0876,T0741,true,true,true,false,false,true,4,1,4.65,202,false
M0750,T0743,true,true,true,false,true,false,4,1,3.14,117,false
M0371,T0744,true,true,true,false,true,false,4,1,4.51,95,false
M0808,T0745,true,true,true,false,true,false,4,1,4.94,153,false
M0952,T0746,true,true,true,false,true,false,4,1,4.28,53,false
M0106,T0748,true,true,true,false,false,true,4,1,3.06,137,false
M0488,T0750,true,true,true,false,true,false,4,1,3.49,348,false
M0977,T0751,true,true,true,false,true,true,4,1,3.37,365,false
M0506,T0754,true,true,true,false,true,false,4,1,4.08,162,false
M0755,T0755,true,true,true,false,true,false,4,1,4.75,105,false
M0634,T0756,true,true,true,false,true,false,4,1,4.54,334,false
M0429,T0757,true,true,true,false,true,false,4,1,4.58,193,false
M0697,T0763,true,true,true,false,false,true,4,1,3.16,39,false
M0132,T0764,true,true,true,false,false,true,4,1,4.01,105,false
M0005,T0764,true,true,true,false,true,true,4,1,4.01,105,false
M0512,T0764,true,true,true,false,true,true,4,1,4.01,105,false
M0616,T0765,true,true,true,false,false,true,4,1,4.51,216,false
M0161,T0767,true,true,true,false,true,true,4,1,3.51,78,false
M0501,T0767,true,true,true,false,false,true,4,1,3.51,78,false
M0085,T0768,true,true,true,false,true,false,4,1,4.77,341,false
M0787,T0769,true,true,true,false,false,true,4,1,3.11,134,false
M0303,T0769,true,true,true,false,false,true,4,1,3.11,134,false
M0204,T0770,true,true,true,false,true,false,4,1,4.26,259,false
M0516,T0771,true,true,true,false,true,true,4,1,3.1,91,false
M0239,T0773,true,true,true,false,false,true,4,1,3.07,116,false
M0179,T0773,true,true,true,false,false,true,4,1,3.07,116,false
M0767,T0777,true,true,true,false,false,true,4,1,4.46,359,false
M0728,T0778,true,true,true,false,false,true,4,1,4.71,287,false
M0998,T0779,true,true,true,false,true,false,4,1,3.07,254,false
M0147,T0780,true,true,true,false,true,false,4,1,4.81,16,false
M0263,T0783,true,true,true,false,true,false,4,1,3.08,157,false
M0263,T0783,true,true,true,false,true,false,4,1,3.08,157,false
M0453,T0785,true,true,true,false,false,true,4,1,4.86,183,false
M0582,T0786,true,true,true,false,false,true,4,1,4.8,185,false
M0015,T0786,true,true,true,false,false,true,4,1,4.8,185,false
M0908,T0789,true,true,true,false,true,true,4,1,3.72,383,false
M0815,T0790,true,true,true,false,false,true,4,1,4.86,269,false
M0376,T0790,true,true,true,false,false,true,4,1,4.86,269,false
M0318,T0795,true,true,true,false,true,false,4,1,3.28,65,false
M0678,T0797,true,true,true,false,true,false,4,1,4.08,361,false
M0707,T0799,true,true,true,false,true,false,4,1,4.96,398,false
M0878,T0800,true,true,true,false,true,true,4,1,4.07,197,false
M0534,T0800,true,true,true,false,true,true,4,1,4.07,197,false
M0318,T0802,true,true,true,false,true,false,4,1,3.63,356,false
M0167,T0803,true,true,true,false,false,true,4,1,4.21,375,false
M0205,T0805,true,true,true,false,true,false,4,1,4.26,161,false
M0977,T0807,true,true,true,false,true,false,4,1,4.86,180,false
M0160,T0813,true,true,true,false,false,true,4,1,4.94,69,false
M0477,T0815,true,true,true,false,true,false,4,1,4.34,198,false
M0510,T0815,true,true,true,false,true,false,4,1,4.34,198,false
M0076,T0819,true,true,true,false,false,true,4,1,4.38,360,false
M0020,T0819,true,true,true,false,true,true,4,1,4.38,360,false
M0389,T0820,true,true,true,false,true,false,4,1,3.83,66,false
M0378,T0821,true,true,true,false,true,false,4,1,3.09,254,false
M0646,T0822,true,true,true,false,true,false,4,1,3.09,49,false
M0628,T0823,true,true,true,false,false,true,4,1,3.63,253,false
M0854,T0823,true,true,true,false,false,true,4,1,3.63,253,false
M0680,T0824,true,true,true,false,false,true,4,1,3.28,343,false
M0925,T0824,true,true,true,false,false,true,4,1,3.28,343,false
M0538,T0828,true,true,true,false,true,false,4,1,5,222,false
M0020,T0828,true,true,true,false,true,false,4,1,5,222,false
M0526,T0831,true,true,true,false,true,false,4,1,3.3,45,false
M0961,T0831,true,true,true,false,true,false,4,1,3.3,45,false
M0369,T0833,true,true,true,false,true,false,4,1,3.64,248,false
M0157,T0838,true,true,true,false,true,true,4,1,3.57,309,false
M0781,T0838,true,true,true,false,false,true,4,1,3.57,309,false
M0502,T0838,true,true,true,false,false,true,4,1,3.57,309,false
M0461,T0838,true,true,true,false,false,true,4,1,3.57,309,false
M0961,T0838,true,true,true,false,true,true,4,1,3.57,309,false
M0495,T0840,true,true,true,false,true,false,4,1,4.64,305,false
M0578,T0844,true,true,true,false,true,true,4,1,3.79,247,false
M0443,T0844,true,true,true,false,false,true,4,1,3.79,247,false
M0558,T0846,true,true,true,false,true,false,4,1,3.15,65,false
M0086,T0848,true,true,true,false,false,true,4,1,3.75,177,false
M0005,T0849,true,true,true,false,true,false,4,1,4.5,74,false
M0512,T0849,true,true,true,false,true,false,4,1,4.5,74,false
M0211,T0852,true,true,true,false,false,true,4,1,4.29,23,false
M0397,T0857,true,true,true,false,true,false,4,1,4.94,29,false
M0760,T0861,true,true,true,false,true,false,4,1,3.79,35,false
M0189,T0863,true,true,true,false,true,false,4,1,4.72,70,false
M0169,T0863,true,true,true,false,true,false,4,1,4.72,70,false
M0940,T0866,true,true,true,false,false,true,4,1,3.5,324,false
M0130,T0866,true,true,true,false,true,true,4,1,3.5,324,false
M0739,T0867,true,true,true,false,false,true,4,1,4.83,59,false
M0787,T0867,true,true,true,false,false,true,4,1,4.83,59,false
M0442,T0872,true,true,true,false,true,false,4,1,4.51,184,false
M0220,T0875,true,true,true,false,false,true,4,1,3.73,40,false
M0376,T0875,true,true,true,false,false,true,4,1,3.73,40,false
M0884,T0876,true,true,true,false,false,true,4,1,3.64,378,false
M0884,T0876,true,true,true,false,false,true,4,1,3.64,378,false
M0510,T0881,true,true,true,false,true,false,4,1,3.71,37,false
M0032,T0881,true,true,true,false,true,false,4,1,3.71,37,false
M0841,T0883,true,true,true,false,false,true,4,1,4.12,319,false
M0011,T0884,true,true,true,false,true,false,4,1,4.38,228,false
M0848,T0889,true,true,true,false,false,true,4,1,3.65,335,false
M0902,T0890,true,true,true,false,true,true,4,1,4.65,225,false
M0185,T0890,true,true,true,false,true,true,4,1,4.65,225,false
M0760,T0891,true,true,true,false,true,false,4,1,3.01,153,false
M0390,T0895,true,true,true,false,false,true,4,1,3.22,69,false
M0011,T0895,true,true,true,false,true,true,4,1,3.22,69,false
M0390,T0895,true,true,true,false,false,true,4,1,3.22,69,false
M0029,T0896,true,true,true,false,true,true,4,1,3.82,185,false
M0876,T0900,true,true,true,false,false,true,4,1,4.15,356,false
M0449,T0901,true,true,true,false,false,true,4,1,4.99,375,true
M0319,T0901,true,true,true,false,false,true,4,1,4.99,375,false
M0319,T0901,true,true,true,false,false,true,4,1,4.99,375,false
M0007,T0903,true,true,true,false,false,true,4,1,4.56,367,false
M0863,T0905,true,true,true,false,false,true,4,1,4.18,186,false
M0870,T0905,true,true,true,false,true,true,4,1,4.18,186,false
M0958,T0906,true,true,true,false,false,true,4,1,3.69,196,false
M0526,T0906,true,true,true,false,true,true,4,1,3.69,196,false
M0594,T0906,true,true,true,false,false,true,4,1,3.69,196,false
M0431,T0909,true,true,true,false,false,true,4,1,4.58,221,false
M0491,T0909,true,true,true,false,false,true,4,1,4.58,221,false
M0124,T0909,true,true,true,false,false,true,4,1,4.58,221,false
M0990,T0910,true,true,true,false,true,false,4,1,3.11,270,false
M0670,T0913,true,true,true,false,false,true,4,1,3.42,197,false
M0803,T0913,true,true,true,false,false,true,4,1,3.42,197,false
M0621,T0913,true,true,true,false,false,true,4,1,3.42,197,false
M0680,T0914,true,true,true,false,false,true,4,1,4.24,253,false
M0823,T0914,true,true,true,false,false,true,4,1,4.24,253,false
M0988,T0914,true,true,true,false,false,true,4,1,4.24,253,true
M0043,T0918,true,true,true,false,true,true,4,1,3.55,60,false
M0858,T0918,true,true,true,false,true,true,4,1,3.55,60,false
M0488,T0919,true,true,true,false,true,true,4,1,3.67,158,false
M0017,T0919,true,true,true,false,false,true,4,1,3.67,158,false
M0708,T0919,true,true,true,false,false,true,4,1,3.67,158,false
M0493,T0920,true,true,true,false,false,true,4,1,3.5,173,false
M0544,T0920,true,true,true,false,false,true,4,1,3.5,173,false
M0220,T0920,true,true,true,false,false,true,4,1,3.5,173,false
M0014,T0921,true,true,true,false,true,true,4,1,4.94,367,false
M0240,T0923,true,true,true,false,true,true,4,1,3.86,36,false
M0308,T0923,true,true,true,false,true,true,4,1,3.86,36,false
M0459,T0926,true,true,true,false,true,true,4,1,3.32,382,false
M0991,T0927,true,true,true,false,true,false,4,1,4.46,221,false
M0229,T0928,true,true,true,false,false,true,4,1,4.64,201,false
M0333,T0928,true,true,true,false,false,true,4,1,4.64,201,false
M0724,T0929,true,true,true,false,true,false,4,1,4.25,161,false
M0147,T0929,true,true,true,false,true,false,4,1,4.25,161,false
M0178,T0932,true,true,true,false,true,false,4,1,3.58,337,false
M0572,T0935,true,true,true,false,false,true,4,1,3.51,49,false
M0437,T0937,true,true,true,false,true,false,4,1,3.22,42,false
M0580,T0937,true,true,true,false,true,false,4,1,3.22,42,false
M0538,T0938,true,true,true,false,true,false,4,1,4.5,79,false
M0594,T0939,true,true,true,false,false,true,4,1,4.76,58,false
M0594,T0939,true,true,true,false,false,true,4,1,4.76,58,false
M0276,T0940,true,true,true,false,false,true,4,1,4.63,120,false
M0867,T0940,true,true,true,false,true,true,4,1,4.63,120,false
M0637,T0940,true,true,true,false,false,true,4,1,4.63,120,false
M0786,T0942,true,true,true,false,false,true,4,1,4.54,65,false
M0934,T0945,true,true,true,false,false,true,4,1,4.83,134,false
M0601,T0947,true,true,true,false,false,true,4,1,3.65,240,false
M0319,T0947,true,true,true,false,false,true,4,1,3.65,240,false
M0747,T0947,true,true,true,false,false,true,4,1,3.65,240,false
M0399,T0948,true,true,true,false,true,true,4,1,3.97,397,false
M0355,T0948,true,true,true,false,false,true,4,1,3.97,397,false
M0399,T0948,true,true,true,false,true,true,4,1,3.97,397,false
M0225,T0949,true,true,true,false,false,true,4,1,3.99,81,false
M0279,T0951,true,true,true,false,false,true,4,1,3.74,166,false
M0905,T0951,true,true,true,false,false,true,4,1,3.74,166,false
M0108,T0951,true,true,true,false,false,true,4,1,3.74,166,false
M0494,T0953,true,true,true,false,true,false,4,1,3.67,79,true
M0473,T0954,true,true,true,false,true,false,4,1,4.93,68,false
M0744,T0961,true,true,true,false,true,false,4,1,3.48,33,true
M0016,T0962,true,true,true,false,false,true,4,1,4.5,22,false
M0582,T0962,true,true,true,false,false,true,4,1,4.5,22,false
M0517,T0963,true,true,true,false,false,true,4,1,4.45,112,false
M0322,T0963,true,true,true,false,true,true,4,1,4.45,112,false
M0033,T0965,true,true,true,false,true,false,4,1,3.75,63,false
M0420,T0968,true,true,true,false,false,true,4,1,4.32,158,false
M0601,T0972,true,true,true,false,false,true,4,1,3.12,116,false
M0601,T0972,true,true,true,false,false,true,4,1,3.12,116,false
M0404,T0972,true,true,true,false,true,true,4,1,3.12,116,false
M0058,T0974,true,true,true,false,false,true,4,1,3.98,232,false
M0760,T0982,true,true,true,false,true,false,4,1,3.24,344,false
M0755,T0982,true,true,true,false,true,false,4,1,3.24,344,true
M0205,T0983,true,true,true,false,true,false,4,1,3.57,233,false
M0274,T0986,true,true,true,false,true,false,4,1,3.33,25,false
M0486,T0987,true,true,true,false,false,true,4,1,3.81,58,false
M0908,T0997,true,true,true,false,true,false,4,1,4.31,309,false
M0005,T1000,true,true,true,false,true,false,4,1,3.28,388,false
M0394,T0004,true,true,true,false,false,true,5,1,4.62,184,false
M0060,T0004,true,true,true,false,false,true,5,1,4.62,184,false
M0857,T0004,true,true,true,false,false,true,5,1,4.62,184,false
M0542,T0005,true,true,true,false,true,false,5,1,4.5,292,false
M0154,T0005,true,true,true,false,true,false,5,1,4.5,292,false
M0322,T0006,true,true,true,false,true,true,5,1,3.47,139,true
M0049,T0009,true,true,true,false,true,false,5,1,3.26,296,false
M0537,T0011,true,true,true,false,false,true,5,1,4.87,160,false
M0856,T0011,true,true,true,false,false,true,5,1,4.87,160,false
M0482,T0011,true,true,true,false,false,true,5,1,4.87,160,false
M0330,T0011,true,true,true,false,true,true,5,1,4.87,160,false
M0546,T0011,true,true,true,false,false,true,5,1,4.87,160,false
M0227,T0012,true,true,true,false,false,true,5,1,3.42,141,true
M0561,T0012,true,true,true,false,true,true,5,1,3.42,141,false
M0022,T0012,true,true,true,false,false,true,5,1,3.42,141,false
M0633,T0012,true,true,true,false,true,true,5,1,3.42,141,false
M0243,T0015,true,true,true,false,true,false,5,1,4.01,360,false
M0534,T0019,true,true,true,false,true,true,5,1,3.55,372,false
M0731,T0019,true,true,true,false,true,true,5,1,3.55,372,false
M0647,T0019,true,true,true,false,false,true,5,1,3.55,372,false
M0937,T0019,true,true,true,false,true,true,5,1,3.55,372,false
M0550,T0019,true,true,true,false,false,true,5,1,3.55,372,false
M0622,T0019,true,true,true,false,true,true,5,1,3.55,372,false
M0230,T0019,true,true,true,false,false,true,5,1,3.55,372,false
M0016,T0022,true,true,true,false,false,true,5,1,4.73,387,false
M0503,T0023,true,true,true,false,false,true,5,1,4,41,false
M0572,T0023,true,true,true,false,false,true,5,1,4,41,false
M0073,T0027,true,true,true,false,true,true,5,1,3.23,218,false
M0433,T0029,true,true,true,false,true,false,5,1,4.94,335,false
M0148,T0032,true,true,true,false,true,false,5,1,4.91,215,false
M0250,T0032,true,true,true,false,true,false,5,1,4.91,215,false
M0684,T0034,true,true,true,false,true,false,5,1,3.08,196,false
M0968,T0036,true,true,true,false,true,false,5,1,3.63,44,false
M0968,T0036,true,true,true,false,true,false,5,1,3.63,44,false
M0708,T0038,true,true,true,false,false,true,5,1,4.12,229,false
M0506,T0038,true,true,true,false,true,true,5,1,4.12,229,false
M0031,T0038,true,true,true,false,false,true,5,1,4.12,229,false
M0019,T0041,true,true,true,false,true,false,5,1,4.29,281,true
M0191,T0041,true,true,true,false,true,false,5,1,4.29,281,false
M0400,T0044,true,true,true,false,true,false,5,1,4.61,83,false
M0250,T0048,true,true,true,false,true,false,5,1,3.51,183,false
M0005,T0049,true,true,true,false,true,true,5,1,4.55,170,false
M0856,T0049,true,true,true,false,false,true,5,1,4.55,170,false
M0654,T0049,true,true,true,false,false,true,5,1,4.55,170,false
M0731,T0051,true,true,true,false,true,false,5,1,3.89,312,false
M0937,T0051,true,true,true,false,true,false,5,1,3.89,312,false
M0756,T0051,true,true,true,false,true,false,5,1,3.89,312,false
M0011,T0052,true,true,true,false,true,false,5,1,4.77,207,false
M0143,T0053,true,true,true,false,true,false,5,1,4.24,125,false
M0437,T0056,true,true,true,false,true,false,5,1,3.49,223,false
M0062,T0057,true,true,true,false,false,true,5,1,3.09,137,false
M0274,T0057,true,true,true,false,true,true,5,1,3.09,137,false
M0790,T0057,true,true,true,false,false,true,5,1,3.09,137,false
M0454,T0059,true,true,true,false,false,true,5,1,3.22,186,false
M0454,T0059,true,true,true,false,false,true,5,1,3.22,186,false
M0301,T0059,true,true,true,false,false,true,5,1,3.22,186,false
M0337,T0059,true,true,true,false,true,true,5,1,3.22,186,false
M0033,T0061,true,true,true,false,true,false,5,1,3.4,333,false
M0534,T0061,true,true,true,false,true,false,5,1,3.4,333,false
M0793,T0064,true,true,true,false,true,false,5,1,3.93,220,false
M0750,T0064,true,true,true,false,true,false,5,1,3.93,220,false
M0383,T0066,true,true,true,false,false,true,5,1,4.74,339,false
M0732,T0066,true,true,true,false,false,true,5,1,4.74,339,false
M0855,T0066,true,true,true,false,false,true,5,1,4.74,339,false
M0383,T0066,true,true,true,false,false,true,5,1,4.74,339,false
M0898,T0067,true,true,true,false,true,true,5,1,3.89,154,false
M0719,T0069,true,true,true,false,true,true,5,1,3.6,175,false
M0780,T0069,true,true,true,false,true,true,5,1,3.6,175,false
M0273,T0070,true,true,true,false,false,true,5,1,4.82,120,false
M0790,T0070,true,true,true,false,false,true,5,1,4.82,120,false
M0274,T0070,true,true,true,false,true,true,5,1,4.82,120,false
M0062,T0070,true,true,true,false,false,true,5,1,4.82,120,false
M0442,T0070,true,true,true,false,true,true,5,1,4.82,120,false
M0860,T0070,true,true,true,false,false,true,5,1,4.82,120,false
M0438,T0070,true,true,true,false,false,true,5,1,4.82,120,false
M0281,T0072,true,true,true,false,false,true,5,1,4.69,311,false
M0029,T0073,true,true,true,false,true,false,5,1,4.83,255,false
M0970,T0074,true,true,true,false,true,false,5,1,3.23,164,false
M0712,T0075,true,true,true,false,true,false,5,1,3.44,398,false
M0770,T0076,true,true,true,false,true,false,5,1,4.9,219,false
M0947,T0077,true,true,true,false,true,true,5,1,4.02,355,false
M0862,T0080,true,true,true,false,true,false,5,1,4.72,108,false
M0355,T0081,true,true,true,false,false,true,5,1,4.42,330,false
M0464,T0082,true,true,true,false,false,true,5,1,3.93,343,false
M0315,T0082,true,true,true,false,true,true,5,1,3.93,343,false
M0776,T0085,true,true,true,false,false,true,5,1,4.24,400,false
M0042,T0085,true,true,true,false,false,true,5,1,4.24,400,false
M0129,T0085,true,true,true,false,false,true,5,1,4.24,400,false
M0185,T0086,true,true,true,false,true,false,5,1,4.17,321,false
M0763,T0087,true,true,true,false,true,true,5,1,3.13,146,false
M0827,T0087,true,true,true,false,false,true,5,1,3.13,146,false
M0988,T0087,true,true,true,false,false,true,5,1,3.13,146,false
M0360,T0088,true,true,true,false,true,true,5,1,4.09,121,false
M0372,T0088,true,true,true,false,false,true,5,1,4.09,121,false
M0649,T0088,true,true,true,false,false,true,5,1,4.09,121,false
M0548,T0091,true,true,true,false,true,false,5,1,3.38,299,false
M0413,T0094,true,true,true,false,true,true,5,1,3.59,228,false
M0843,T0095,true,true,true,false,true,false,5,1,3.84,311,false
M0073,T0096,true,true,true,false,true,true,5,1,4.68,205,false
M0721,T0096,true,true,true,false,true,true,5,1,4.68,205,false
M0587,T0096,true,true,true,false,false,true,5,1,4.68,205,false
M0675,T0097,true,true,true,false,true,true,5,1,4.26,242,false
M0953,T0098,true,true,true,false,false,true,5,1,3.6,145,false
M0989,T0098,true,true,true,false,true,true,5,1,3.6,145,false
M0991,T0099,true,true,true,false,true,false,5,1,4.33,340,false
M0494,T0099,true,true,true,false,true,false,5,1,4.33,340,false
M0182,T0108,true,true,true,false,true,false,5,1,4.1,186,false
M0362,T0108,true,true,true,false,true,false,5,1,4.1,186,false
M0151,T0110,true,true,true,false,false,true,5,1,3,291,false
M0712,T0110,true,true,true,false,true,true,5,1,3,291,false
M0223,T0110,true,true,true,false,false,true,5,1,3,291,false
M0980,T0111,true,true,true,false,false,true,5,1,4.32,344,true
M0019,T0114,true,true,true,false,true,false,5,1,4.3,75,false
M0233,T0117,true,true,true,false,false,true,5,1,4.23,326,false
M0749,T0119,true,true,true,false,true,true,5,1,4.34,256,false
M0749,T0119,true,true,true,false,true,true,5,1,4.34,256,false
M0389,T0124,true,true,true,false,true,false,5,1,4.43,140,false
M0389,T0124,true,true,true,false,true,false,5,1,4.43,140,false
M0010,T0124,true,true,true,false,true,false,5,1,4.43,140,false
M0720,T0128,true,true,true,false,true,false,5,1,3.01,28,false
M0242,T0128,true,true,true,false,true,false,5,1,3.01,28,false
M0589,T0130,true,true,true,false,true,false,5,1,3.32,150,false
M0816,T0133,true,true,true,false,true,true,5,1,4.04,20,false
M0977,T0134,true,true,true,false,true,false,5,1,4.89,24,false
M0684,T0135,true,true,true,false,true,false,5,1,3.59,256,false
M0173,T0135,true,true,true,false,true,false,5,1,3.59,256,false
M0684,T0135,true,true,true,false,true,false,5,1,3.59,256,false
M0387,T0137,true,true,true,false,false,true,5,1,3.48,267,false
M0905,T0141,true,true,true,false,false,true,5,1,4.9,238,false
M0058,T0143,true,true,true,false,false,true,5,1,3.22,228,false
M0930,T0143,true,true,true,false,true,true,5,1,3.22,228,false
M0058,T0143,true,true,true,false,false,true,5,1,3.22,228,false
M0675,T0147,true,true,true,false,true,false,5,1,4.83,121,false
M0914,T0148,true,true,true,false,false,true,5,1,4.88,384,false
M0914,T0148,true,true,true,false,false,true,5,1,4.88,384,false
M0421,T0151,true,true,true,false,true,false,5,1,3.43,154,false
M0816,T0153,true,true,true,false,true,false,5,1,3.19,255,false
M0800,T0156,true,true,true,false,false,true,5,1,3.88,247,false
M0818,T0156,true,true,true,false,false,true,5,1,3.88,247,false
M0136,T0157,true,true,true,false,true,false,5,1,3.03,267,false
M0508,T0158,true,true,true,false,true,false,5,1,4.82,234,false
M0268,T0160,true,true,true,false,false,true,5,1,3.1,166,false
M0345,T0164,true,true,true,false,false,true,5,1,3.05,219,false
M0125,T0164,true,true,true,false,true,true,5,1,3.05,219,false
M0800,T0166,true,true,true,false,false,true,5,1,4.02,262,false
M0352,T0167,true,true,true,false,true,false,5,1,4.88,83,false
M0843,T0167,true,true,true,false,true,false,5,1,4.88,83,false
M0765,T0169,true,true,true,false,true,false,5,1,4.62,299,false
M0143,T0175,true,true,true,false,true,false,5,1,3.84,123,false
M0704,T0176,true,true,true,false,true,false,5,1,3.26,123,false
M0315,T0178,true,true,true,false,true,false,5,1,4.08,126,false
M0845,T0179,true,true,true,false,false,true,5,1,4.92,174,false
M0529,T0180,true,true,true,false,false,true,5,1,3.75,356,false
M0337,T0180,true,true,true,false,true,true,5,1,3.75,356,false
M0664,T0180,true,true,true,false,false,true,5,1,3.75,356,false
M0812,T0181,true,true,true,false,true,false,5,1,3.41,96,false
M0812,T0181,true,true,true,false,true,false,5,1,3.41,96,false
M0439,T0183,true,true,true,false,true,true,5,1,3.91,203,false
M0439,T0183,true,true,true,false,true,true,5,1,3.91,203,false
M0887,T0183,true,true,true,false,true,true,5,1,3.91,203,false
M0247,T0184,true,true,true,false,true,true,5,1,4.34,202,false
M0242,T0184,true,true,true,false,true,true,5,1,4.34,202,false
M0479,T0184,true,true,true,false,false,true,5,1,4.34,202,false
M0353,T0185,true,true,true,false,true,false,5,1,4.06,113,false
M0277,T0185,true,true,true,false,true,false,5,1,4.06,113,false
M0400,T0188,true,true,true,false,true,false,5,1,4.06,268,false
M0834,T0189,true,true,true,false,true,false,5,1,4.28,93,false
M0956,T0189,true,true,true,false,true,false,5,1,4.28,93,false
M0834,T0189,true,true,true,false,true,false,5,1,4.28,93,false
M0125,T0190,true,true,true,false,true,false,5,1,3.84,378,false
M0819,T0190,true,true,true,false,true,false,5,1,3.84,378,false
M0499,T0190,true,true,true,false,true,false,5,1,3.84,378,false
